,,LIvro de Preço,,,,,
C.INTERNO,PRODUTO,,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0003958,RESISTENCIA ULTRA 5.500W 220V ,7898933868339,UN,10838,DIVERSOS,18.00
0003959,REGULADOR GAS IMAR S/MANG ,7898276630747,UN,0727/01,DIVERSOS,31.00
0003960,REFLETOR LED 100W INSPIRIUM,7899932511653,UN,2601,DIVERSOS,66.50
0003961,ADESIVO PVC PULVITEC 75GR,7896038100040,UN,,DIVERSOS,7.50
0003962,BOLSA DE VEDACAO EGAPLAST,7898595331400,UN,01.0214,DIVERSOS,13.00
0003963,PARAFUSO CX ACOP. PAR EGAPLAST,7898916601731,PC,10210,DIVERSOS,11.00
0003964,ESTOPA ALGODAO PLATINA 120G,7898911191046,UN,,DIVERSOS,4.00
0003965,MECANISMO DE ENTRADA EGAPLAST ,7898916601786,UN,10232,DIVERSOS,35.00
0003966,BOTA COURO CRIVAL SUL S/BIQ. TAM ,7898606600068,PC,,1-DIVERSOS,40.00
0003967,BOTA COURO CRIVAL SUL S/BIQ. TAM ,0000000003967,PC,,DIVERSOS,40.00
0003968,BOTA COURO CRIVAL SUL S/BIQ. TAM ,7898606600082,PC,,DIVERSOS,40.00
0003969,BOTA COURO CRIVAL SUL S/BIQ. TAM ,7898606600099,PC,,DIVERSOS,40.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0003970,BOTA COURO CRIVAL SUL S/BIQ. TAM ,7898606600105,PC,,DIVERSOS,40.00
0003971,BOTA COURO CRIVAL SUL S/BIQ. TAM ,0000000003971,PC,,DIVERSOS,40.00
0003972,BLOCO ESTRUTURAL 14X19X39,0000000003972,UN,,DIVERSOS,4.20
0003973,FECHADURA PORTAO TETRA SILVANA ,7898087581511,UN,926-100MM,SILVANA,158.00
0003974,FECHADURA BOLA SOFT CR EXT ,7898427936117,UN,1201/02S,SILVANA,87.00
0003975,FECHADURA BOLA SOFT CR INT ,7898427936124,UN,1210/02C,SILVANA,72.50
0003976,FECHADURA BOLA SOFT CR WC ,7898427936131,UN,1220/02SC,SILVANA,72.50
0003977,FECHADURA LILLE CRO EXT SILVANA ,7898631039796,UN,1301/32ZC,SILVANA,60.00
0003978,FECHADURA LILLE CRO INT SILVANA ,7898631039802,UN,1310/32ZC,SILVANA,55.00
0003979,FECHADURA LILLE CRO WC SILVANA ,7898631039819,UN,1320/32ZC,SILVANA,57.00
0003980,FECHADURA LILLE OXID EXT SILVANA ,7898631039697,UN,1301/32ZO,SILVANA,71.00
0003981,FECHADURA LILLE OXID INT SILV ,7898631039703,UN,1310/32ZO,24-SILVANA,60.00
0003982,FECHADURA LILLE PTF EXT SILVANA ,7898631039857,UN,1301/32ZPF,SILVANA,68.00
0003983,FECHADURA LILLE PTF WC SILVANA ,7898631039871,UN,1320/32ZPF,SILVANA,55.00
0003984,FECHADURA ROS QUAD ITALY CR EXT ,7898427930351,UN,1701/10QC,SILVANA,92.50
0003985,FECHADURA ROS QUAD ITALY CR INT ,7898087580354,UN,1710/10QC,SILVANA,71.00
0003986,FECHADURA ROS QUAD ITALY CR WC ,7898427930368,UN,1720/10QC,SILVANA,71.00
0003987,FECHADURA ROS QUAD ITALY OXI ,7898427930375,UN,1701/10QO,SILVANA,100.00
0003988,FECHADURA ROS QUAD ITALY OXI INT ,7898087580378,UN,1710/10QO,SILVANA,82.00
0003989,FECHADURA ROS QUAD ITALY OXI WC ,7898427930382,UN,1720/10QO,SILVANA,76.50
0003990,FECHADURA ROS RED ITALY CR EXT ,7898427933215,UN,1401/10RC,SILVANA,92.50
0003991,FECHADURA ROS RED ITALY CR INT ,7898427933222,UN,1410/10RC,SILVANA,77.00
0003992,FECHADURA ROS RED ITALY CR WC ,7898427933208,UN,1420/10RC,SILVANA,70.00
0003993,FECHADURA ROS RED ITALY OXI EXT ,7898427933307,UN,1401/10RO,24-SILVANA,100.00
0003994,FECHADURA ROS RED ITALY OXI INT ,7898427933314,UN,1410/10RO,SILVANA,74.50
0003995,FECHADURA ROS RED ITALY OXI WC ,7898427933291,UN,1420/10RO,SILVANA,82.00
0003996,BARROTAO DE PINUS 3MT 5X5,0000000003996,UN,,DIVERSOS,26.00
0003997,LUVA CORRER SOLD.40MM,0000000003997,UN,,DIVERSOS,16.50
0003998,REDUCAO SOLD. 40 X 32 LONGA,0000000003998,UN,,DIVERSOS,4.50
0003999,ADESIVO PLASTICO KRONA 17G.,7897801300674,UN,,DIVERSOS,3.00
0004000,CAIXA SIFONADA QUADR. 150 X 185 X ,7897801308267,UN,,DIVERSOS,40.00
0004001,GRELHA REDONDA BRANCA CX.SIF.,7897801307109,UN,,DIVERSOS,3.00
0004002,SIFAO SIMPLES PRETO KRONA,7897801325257,UN,,DIVERSOS,7.00
0004003,MULTISSIFAO DUPLO PRETO KRONA,7897801325264,UN,,DIVERSOS,16.00
0004004,CORAL RENDE MUITO 20L BRANCO,7891019907892,UN,,DIVERSOS,420.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004005,VEDA ROSCA 25M POLYTUB PULVITEC,7896038102709,UN,,DIVERSOS,5.00
0004006,DISCO PORCELANATO CORTAG ,7897451468632,UN,,DIVERSOS,30.00
0004007,DISCO SERRA MADEIRA CORTAG 24D ,7897451468649,UN,,DIVERSOS,16.00
0004008,FERROLHO SIMPLES 2.1/2 GALV LIDER ,7898416152955,UN,,DIVERSOS,7.50
0004009,FERROLHO FIO 2.1/2 FLO LIDER ,7898416152993,UN,2656,DIVERSOS,8.50
0004010,TANQUE FIBRA 1 CUBA 50X50 ,0000000004010,UN,,DIVERSOS,70.00
0004011,TANQUE FIBRA DUPLO 80X55 ,0000000004011,UN,,DIVERSOS,92.00
0004012,SUPORTE TV BRASFORMA VESA  ,7896689119422,UN,SBRU951,DIVERSOS,13.00
0004013,CLIMATIZADOR AMB.80L 3EM1 ,7898461975899,UN,,DIVERSOS,1722.83
0004014,CHAVE ALLEN HEXAGONAL  1/4 SATA,7891645171353,UN,,DIVERSOS,5.00
0004015,DISCO DE PORCELANATO NORTON,7891345444115,UN,,DIVERSOS,30.00
0004016,MANGUEIRA MAQ.LAV.ROUPA 1.40M,7898923075297,UN,,DIVERSOS,12.50
0004017,DISCO DE FERRO WMAX 115X1.6X22,7891799514044,UN,5986211157,8-WURTH,5.00
0004018,DISCO DE FERRO WMAX 115X1.0X22.,7891799514327,UN,5986211151,8-WURTH,5.00
0004019,ESPUMA EXPANSIVA WMAX ,4065746289542,UN,,8-WURTH,21.50
0004020,TINTA SPRAY PRETO BR UG ,7891799519728,UN,,8-WURTH,20.00
0004021,TINTA SPRAY PRETO FOSCO UG ,7891799519735,UN,,8-WURTH,20.00
0004022,TINTA SPRAY BRANCO FOSCO UG ,7891799519667,UN,,8-WURTH,22.00
0004023,TINTA SPRAY DOURADO MT ,7891799519698,UN,,8-WURTH,22.00
0004024,TINTA SPRAY VERNIZ UG 400ML/250G ,7891799519780,UN,,8-WURTH,20.00
0004025,DISCO REMOVEDOR NYLON WMAX ,4066443071621,UN,,8-WURTH,39.00
0004026,MASCARA WURTH PFF2V C/V,4050641273888,UN,,8-WURTH,3.00
0004027,MASCARA WURTH PFF2S/V,4050641273864,UN,,8-WURTH,3.00
0004028,TELHA ETERNIT BRASILIT 2.44 X 1.10,0000000004028,UN,,DIVERSOS,89.00
0004029,LAVADORA ALT PRE1400W TEKNA VN ,7898439060770,UN,,DIVERSOS,678.21
0004030,TORNEIRA RETA C31 ABS ,7898640312286,UN,V9021C,DIVERSOS,35.00
0004031,TORNEIRA COM FILTRO BANCADA ,7898668364328,UN,,DIVERSOS,62.00
0004032,FACA MANDIOCA SIMONAGGIO 6,7896211803133,UN,,DIVERSOS,17.00
0004033,ROLO LA NAT 23CM S/SUP ROMA ,7891595001991,UN,29519,DIVERSOS,22.00
0004034,ROLO LA NAT 23CM S/SUP ATLAS ,7896380190140,UN,,DIVERSOS,48.50
0004035,ROLO LA ANTIRRESPINGO 23CM ,7899389007525,UN,8095,1-DIVERSOS,16.00
0004036,CHAVE TESTE DIGITAL 12/220V ,7898011978523,UN,1554,DIVERSOS,9.00
0004037,DISCO DE LIXA C/VELCRO 5 G180 ,7899206180066,UN,,DIVERSOS,10.00
0004038,DISCO DE LIXA C/VELCRO 5 G40 ,7899206180004,UN,,DIVERSOS,10.00
0004039,DISCO DE LIXA C/VELCRO 5 G60 ,7899206180011,UN,,DIVERSOS,10.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004040,DISCO DE LIXA C/VELCRO 5 G120 ,7899206180042,UN,,DIVERSOS,10.00
0004041,DISCO DE LIXA C/VELCRO 5 G150 ,7899206180059,UN,,DIVERSOS,10.00
0004042,LAMINA AFIACO/ROCADEIRA FURO 25,7898960456424,UN,,DIVERSOS,48.50
0004043,REGISTRO GAVETA BRU C50 1509X 3/4 ,7899219099621,UN,,DIVERSOS,80.50
0004044,LAMPADA LED 9W KIAN 6500K,7899710006531,UN,,DIVERSOS,5.00
0004045,CORAL CORALIT ESMALTE 3L AZ. ,7891019920815,GL,,1-DIVERSOS,174.00
0004046,CORAL CORALIT ESMALTE 3L ,7891019920891,UN,,DIVERSOS,181.00
0004047,ESPATULA ACO 8CM CB MAD ,7898011972040,UN,,DIVERSOS,9.50
0004048,ESPATULA ACO 10CM CB MAD ,7898011972057,UN,,DIVERSOS,10.50
0004049,TOMADA BARRA 3T BIAMP. PT ,7892190066446,UN,,DIVERSOS,16.50
0004050,TOMADA BARRA 4T BIAMP. BR ,7892190066569,UN,,DIVERSOS,18.50
0004051,TOMADA BARRA 4T BIAMP. PT ,7892190066538,UN,,DIVERSOS,18.50
0004052,ESPACADOR PISO 2MM ,7897901801194,UN,,DIVERSOS,4.00
0004053,VALVULA PIA AMER. 3.1X2 ABS VOX,7898692803008,UN,,DIVERSOS,15.00
0004054,ESPACADOR/NIVEL. PISO SLIM 1.5MM ,7897451415353,UN,,1-DIVERSOS,15.00
0004055,ESPACADOR/NIVEL. PISO SLIM 1.0MM ,7897451415346,UN,,DIVERSOS,15.00
0004056,ESMALTE SINTETICO PRETO ,7908147624567,UN,,DIVERSOS,112.00
0004057,FERRO DE SOLDA 30W 220V FOXLUX,7898105772891,UN,,DIVERSOS,56.00
0004058,PREGO 22X54 5X5 BELGO,7899192206917,KG,,DIVERSOS,20.00
0004059,TE SOLD C/ REDUCAO 32 X 25MM ,7897801307130,UN,,6-KRONA,6.50
0004060,CORAL CORALIT BRANCO 3L ESMALTE,7891019920655,UN,,DIVERSOS,162.00
0004061,FITA CREPE 24MM X 40M ADELBRAS ,7896603806247,UN,711,DIVERSOS,6.50
0004062,DOBRADICA PORTEIRA 200MM TARZA ,7893319001980,UN,,DIVERSOS,19.00
0004063,ROLO LA ECOTEC MASTER 23CM ,7891595005814,UN,28019,DIVERSOS,12.00
0004064,LUVA CORRER SOLD 32MM,7897801302265,UN,,6-KRONA,13.00
0004065,ESCOVA DE ACO STARFER 4FL ,7891638015060,UN,,DIVERSOS,8.00
0004066,CHAVE TESTE DIGITAL 12A250V ,7897186016559,UN,,DIVERSOS,9.00
0004067,KIT ESCOVA DE ACO CIRC.5UN ,7898547050472,UN,,DIVERSOS,65.00
0004068,FITA ISOLANTE FORTLEV 19MM X 10M,7898543598060,UN,,FORTLEV,5.00
0004069,SIFAO AJUSTAVEL BRANCO FORTLEV,7898543597674,UN,,FORTLEV,8.00
0004070,VASSOURA DE PIACABA,0000000004070,UN,,DIVERSOS,12.00
0004071,CORAL RENDEMUITO 18L LATA ,7891019101481,UN,,1-DIVERSOS,420.00
0004072,PORTA ALUMINIO VZ TOTAL 60X210 ,7899768714723,UN,,DIVERSOS,638.00
0004073,PORTA ALUMINIO VZ TOTAL 60X210 ,7899768714716,UN,,DIVERSOS,638.00
0004074,BUCHA CONDUITE 1.14 INCA C50,7893537000055,UN,,DIVERSOS,3.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004075,ARRUELA CONDUITE 1.1/4 PADRAO ,7893537000314,UN,,DIVERSOS,2.50
0004076,ROLO LAN 5CM ROMA S//RESPINGO ,7891595005531,UN,,DIVERSOS,6.50
0004077,RALO REDONDO CROMADO ,7898098030183,UN,,DIVERSOS,12.50
0004078,CAIXA SIFONADA CROMADA ,7898098030152,UN,,DIVERSOS,17.50
0004079,TORNEIRA LAVAT. BR ALVANCA ,7898699560195,UN,1022B,DIVERSOS,33.50
0004080,TORNEIRA MAQUINA ALAV. BR ,7898699560232,UN,1023B,DIVERSOS,41.00
0004081,TORNEIRA MAQUINA ALAV. CROMADA ,7898699560003,UN,,DIVERSOS,48.00
0004082,RACK PESADO 3MM ZINC. 01 POLO,6183412038770,UN,,DIVERSOS,19.00
0004083,REPARO TORNEIRA 1/4VOLTA 1324 SA ,6182312243574,UN,1324,DIVERSOS,18.00
0004084,TORNEIRA GEL BANCADA C72 PRETA ,6182312246612,UN,,DIVERSOS,116.00
0004085,TORNEIRA GEL BANCADA C72 ,6182312246544,UN,,DIVERSOS,116.00
0004086,TESOURA P/PODA 180MM C/ MOLA E ,7899612730879,UN,,DIVERSOS,35.00
0004087,PULVERIZADOR 2L SQ,7899441517320,UN,,DIVERSOS,52.00
0004088,SERROTE PODA DOBRAVEL PALISAD,7899612794789,UN,604118,DIVERSOS,43.50
0004089,MISTURADOR DE TINTA 80X400 ,7908642007599,UN,7322,DIVERSOS,23.50
0004090,MISTURADOR DE TINTA 100X600 ,7908642007612,UN,7324,DIVERSOS,31.00
0004091,DESCARGA METASUL INOVA BRANCO,7908280001430,UN,,DIVERSOS,43.00
0004092,COLA INST. WURTH PLUS 20G,7891799510237,UN,,8-WURTH,7.50
0004093,BLOCO CIMENTO 9X19X39,0000000004093,UN,,DIVERSOS,3.70
0004094,ESMALTE EUCALAR BRANCO 225ML,7896587003755,UN,,DIVERSOS,14.50
0004095,ESMALTE EUCALAR PRETO 225ML,7896587003687,UN,,DIVERSOS,14.00
0004096,ESTIQUE 1.5M WESTERN,7897186009186,UN,,DIVERSOS,5.00
0004097,GRAMPEADOR METAL ALICATE 26/6 ,7897256261056,UN,,DIVERSOS,36.00
0004098,DISCO SEGMENTADO CLASSIC ,7891792999398,UN,,NORTON,16.00
0004099,TAMPA CEGA 2X4 ARIA TRAMONTINA,7891435936810,UN,,TRAMONTINA,4.00
0004100,FITA CREPE 48MMX50M NORTON C5,7891345802823,UN,,NORTON,14.00
0004101,CONECTOR PERFURANTE 10/95MM ,0789003359291,UN,,DIVERSOS,10.00
0004102,TORNEIRA PAREDE COZ. FOZ ,7898010800573,UN,,DIVERSOS,35.00
0004103,TORNEIRA PAREDE COZ. FIENZA ,7898010801419,UN,,DIVERSOS,71.50
0004104,TORNEIRA PAREDE COZ. ALLURE ,7898010806506,UN,,DIVERSOS,128.00
0004105,TORNEIRA PAREDE COZ. PACIFC BR ,7898010805608,UN,,DIVERSOS,29.00
0004106,ESCOVA FURADEIRA MAKITA CB419 ,7891799461676,UN,1210K/HP1500,WURTH,22.00
0004107,ESCOVA SERRA MARMORE CB101 ,7891799461614,UN,,WURTH,24.50
0004108,FIXA FIO COAXIAL 6MM WURTH,7891799439408,UN,,WURTH,0.50
0004109,DISCO SEGMENTADO WMAX 110X20 ,4066443013201,UN,13236,WURTH,21.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004110,CANTONEIRA 2 FUROS MACICA  ,4053479658155,UN,,WURTH,0.75
0004111,LIXA MASSA/MADEIRA G100 WURTH,7891799322977,UN,,WURTH,1.50
0004112,CANTONEIRA METALICA ZINCADA ,4099618143182,UN,,WURTH,2.50
0004113,EXPOSITOR VIQUA 16F,7908593000762,UN,,DIVERSOS,520.00
0004114,REGISTRO MAQUINA LAVAR MARUJA ,7898010802133,UN,,25-VIQUA,15.00
0004115,TORNEIRA BANCADA BANHEIRO ,7898010800566,UN,,25-VIQUA,22.50
0004116,TORNEIRA DE JARDIM PRETA VIQUA,7908593001493,UN,,25-VIQUA,5.00
0004117,TORNEIRA ESPIGA 10CM C/BICO ,7898010800948,UN,,25-VIQUA,33.50
0004118,TORNEIRA ESPIGA 10CM C/BICO ,7898010800931,UN,,25-VIQUA,22.50
0004119,TORNEIRA ESPIGA 15CM MARUJA CR ,7898010806353,UN,,VIQUA,41.00
0004120,TORNEIRA ESPIGA 15CM MARUJA BR ,7898010806360,UN,,VIQUA,26.00
0004121,TORNEIRA TANQUE MARUJA PRETA ,7898010803970,UN,,VIQUA,16.00
0004122,TORNEIRA MAQUINA MARUJA CR ,7898010801198,UN,,VIQUA,43.00
0004123,TORNEIRA MAQUINA MARUJA PRETO ,7908593000830,UN,,VIQUA,31.50
0004124,TORNEIRA BANCADA COZINHA FIENZA ,7898010801341,UN,,VIQUA,71.50
0004125,TORNEIRA BANCADA COZINHA FIENZA ,7898010801402,UN,,VIQUA,48.00
0004126,CHAPA ALUMINIO 40CMX27.5MT CIVIT,7890217031323,MT,,DIVERSOS,36.00
0004127,ANEL DE VEDACAO C/GUIA ,7898011978752,UN,1592,DIVERSOS,8.00
0004128,PARAFUSO FRANCES 3/8 X 5,7892261001932,UN,,DIVERSOS,4.50
0004129,PANELA PRESSAO 6L ETERNA NIGRO,7891232971038,UN,,DIVERSOS,295.00
0004130,"FACAO P/ MATO 20"" TRAMONTINA",7891112010574,UN,26600/020,5-TRAMONTINA,35.00
0004131,CAIXA DE PASSAGEM 15X15 EMB. ,7898364360143,UN,,DIVERSOS,15.00
0004132,VASSOURA GRAMA/FOLHA PVC 22D ,7899812236829,UN,,DIVERSOS,38.50
0004133,DESENTUPIDOR TUFAO OVER 5M ,7896202400013,UN,,DIVERSOS,58.00
0004134,PAINEL LED 18W EMB. ELGIN 6000K,7897013558870,UN,,1-DIVERSOS,22.00
0004135,COLA INST. ALMASUPER GEL 20G,7898405962886,UN,,DIVERSOS,8.00
0004136,LAMPADA LED 50W ELGIN 6500K,7897013585685,UN,,DIVERSOS,30.00
0004137,CAIXA DE PASSAGEM 20X20 EMB. ,7898364361270,UN,0722,DIVERSOS,32.50
0004138,REJUNTE PISCINA CINZA PLATINA 5KL ,7897255925737,UN,,DIVERSOS,160.00
0004139,DESCARGA PLASTICA TIGRE 6.8L BR,7899349186628,UN,,1-DIVERSOS,46.00
0004140,BOTA BORRACHA PEGA FORTE ,7890244508096,UN,226042,DIVERSOS,47.00
0004141,BOTA BORRACHA PEGA FORTE ,7890244508119,UN,,DIVERSOS,47.00
0004142,BOTA BORRACHA PEGA FORTE ,7909006068577,PC,,DIVERSOS,47.00
0004143,BOTA PVC VULCABRAS C/MED BC TAM ,7890858221381,PAR,,DIVERSOS,52.00
0004144,BOTA PVC VULCABRAS C/MED BC TAM ,7890858221398,PAR,,DIVERSOS,52.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004145,BOTA PVC VULCABRAS C/MED BC TAM ,7890858221404,PAR,,DIVERSOS,52.00
0004146,BOTA PVC VULCABRAS C/MED BC TAM ,7890858221411,PAR,,DIVERSOS,52.00
0004147,BOTA PVC VULCABRAS C/MED BC TAM ,7890858221442,PAR,,DIVERSOS,52.00
0004148,BOTA COURO IMBISEG S/BIQ. TAM 43,7899717102540,PAR,,DIVERSOS,60.00
0004149,CABO FLEX.  1.5MM AM. SIL C100M,7897381601543,MT,,26-SIL,1.90
0004150,CABO FLEX.  1.5MM PT. SIL C100M,7897381600577,MT,,26-SIL,1.90
0004151,CABO FLEX.  1.5MM VD. SIL C100M,7897381600584,MT,,26-SIL,1.90
0004152,CABO FLEX.  1.5MM VM. SIL C100M,7897381600591,MT,,26-SIL,1.90
0004153,CABO PP 2X1.50MM SIL C100M,7897381627215,MT,,26-SIL,5.25
0004154,CABO PP 2X2.5MM SIL C100M,7897381627222,MT,,26-SIL,8.25
0004155,FIO DE ANTENA MEGATRON MALHA 67 ,7899278914408,MT,,1-DIVERSOS,1.60
0004156,FIO TORCIDO 2X2.5MM SIL C/100M,7897381601031,MT,,26-SIL,7.50
0004157,FIO DE ANTENA RG6 MALHA 95 ,7898586130401,MT,,DIVERSOS,1.80
0004158,ABRACADEIRA NYLON 200MMX4.8MM ,7898011974785,UN,,DIVERSOS,0.25
0004159,ABRACADEIRA NYLON 200MMX3.6 PTA ,7898011974761,UN,,DIVERSOS,0.25
0004160,DISJUNTOR BIPOLAR 32A BCO DIN ,7891435966695,UN,,TRAMONTINA,35.00
0004161,OCULOS FUME GLOBALPLASTIC ,7898479285188,UN,26.227,DIVERSOS,6.00
0004162,SELADORA LACA LUX MADEIRA 750ML,7908147626172,UN,,DIVERSOS,46.50
0004163,PARAFUSO 5.5X45 PHS RP ZB CX200 ,7892183461319,UN,,DIVERSOS,0.45
0004164,ESCAPULA 4.2 X 60MM P/BCH6 ,7892183101079,UN,10107,DIVERSOS,0.60
0004165,EXTENSAO DANEVA 3M 2PT PP,7896586817865,UN,DANEVA,DIVERSOS,23.50
0004166,EXTENSAO DANEVA 10M 2PT PP,7891284057445,UN,,DIVERSOS,54.00
0004167,EXTENSAO JETCON 10M PL 2P,7898969329118,UN,EX10PL,DIVERSOS,35.00
0004168,"PARAFUSO AUTO BROC SEXT 5.5X3""",7891799470937,UN,,8-WURTH,1.00
0004169,EXTENSAO JETCON 10M PP 2PT,7898969329170,UN,EX10TP,DIVERSOS,45.00
0004170,"CHUVEIRO LUCONI 9"" BRANCO S/REG",7894061000962,UN,PE013,DIVERSOS,23.50
0004171,ANEL VEDACAO MUNDIAL PRIME ,7898567700036,UN,,DIVERSOS,8.00
0004172,TINTA UNILAR RENDE MUITO 18L ,0000000004172,LT,,21-UNIVERSO,320.00
0004173,"CHUVEIRO LUCONI 9"" C/REG",7894061003345,UN,1617,DIVERSOS,28.50
0004174,SALVA REGISTRO METAIS AGUIA 10 ,0000000004174,UN,,DIVERSOS,67.00
0004175,TINTA UNILAR P/ GESSO 18L BRANCO ,0000000004175,LT,,21-UNIVERSO,287.00
0004176,FUNDO GALV 900ML UNIVERSO ,7891696039282,UN,,21-UNIVERSO,49.00
0004177,TINTA UNIV ACRIL UNILAR 18LT PALHA ,0000000004177,LT,,21-UNIVERSO,180.00
0004178,TORNEIRA LAVATORIO HERC FACILITA,7898668364878,UN,84,DIVERSOS,18.00
0004179,VEDACIT IMPERMEABILIZANTE 900ML,7897321128550,UN,342633,DIVERSOS,17.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004180,TINTA UNIV ACRIL UNILAR 18LT ,0000000004180,LT,,21-UNIVERSO,180.00
0004181,SELADOR ACRILICO UNIVERSO ,0000000004181,BD,,DIVERSOS,130.00
0004182,TINTA UNIV ACRIL PROF UNILAR 15LT ,0000000004182,UN,,21-UNIVERSO,135.00
0004183,TINTA UNIV ACRIL PROF UNILAR 15LT ,0000000004183,UN,,21-UNIVERSO,135.00
0004184,PICARETA ALVIAO C/CB 90CM OPER   ,7899702803148,UN,,DIVERSOS,92.00
0004185,PENEIRA METAL 55CM AREIA OPER   ,7899702816827,UN,,DIVERSOS,60.00
0004186,REFLETOR LED 50W 6500K ,7898959291142,UN,,DIVERSOS,35.00
0004187,REFLETOR LED 100W 6500K ,7898959291159,UN,,DIVERSOS,42.00
0004188,EXTENSAO JETCON 3M PP 2PT,7898969329149,UN,EX3TP,DIVERSOS,23.50
0004189,SELADOR MADEIRA 900ML IQUINE ,7892948000814,LT,,DIVERSOS,46.00
0004190,BOCAL C/RABICHO DILUX,7899440088968,UN,,DIVERSOS,5.00
0004191,ESCADA 4 DEGRAUS ALUM. MOR 1.34,7896020651024,UN,,DIVERSOS,185.00
0004192,DESEMPENADEIRA ACO DENTADA ,7897488008764,UN,,DIVERSOS,27.00
0004193,DESEMPENADEIRA ACO LISA 12X48 ,7897488008757,UN,,DIVERSOS,27.00
0004194,MANTA LIQUIDA IMPERM. TOPY 4KG,0000000004194,GL,TOPY,DIVERSOS,65.00
0004195,MANTA LIQUIDA IMPERM. TOPY 18KG,0000000004195,BD,TOPY,DIVERSOS,276.00
0004196,BIANTOPY BIANCO 3.6KG,0000000004196,GL,TOPY,DIVERSOS,58.00
0004197,ALVIAO/PICARETA C/CABO FAMASTIL ,7898586138582,UN,,27-FAMASTIL,90.00
0004198,BASTAO COLA QUENTE 11.2X100MM ,7898105774116,PC,,27-FAMASTIL,8.00
0004199,BOCAL COM TOMADA FOXLUX,7898105774338,UN,,28-FOXLUX,5.00
0004200,"CHAVE FENDA 1/8X5"" FAMASTIL CRV ",7898105775960,UN,,27-FAMASTIL,5.00
0004201,"CHAVE FENDA 1/8X6"" FAMASTIL CR.V ",7898105775977,UN,,27-FAMASTIL,5.50
0004202,"CHAVE FENDA 3/16X3"" FAMASTIL CR.V ",7898105775991,UN,,27-FAMASTIL,6.00
0004203,"CHAVE FENDA 3/16X4"" FAMASTIL CRV ",7898105776004,UN,,27-FAMASTIL,6.50
0004204,"CHAVE FENDA 3/16X5"" FAMASTIL CR.V ",7898105776011,UN,,27-FAMASTIL,7.00
0004205,"CHAVE PHILIPS 1/8X5"" FAMASTIL CR.V ",7898105776219,UN,,27-FAMASTIL,6.50
0004206,"CHAVE PHILIPS 1/8X6"" FAMASTIL CR.V ",7898105776226,UN,,27-FAMASTIL,6.75
0004207,CHAVE TESTE DIGITAL FOXLUX,7898105774253,UN,03.07,28-FOXLUX,11.00
0004208,MARRETA 500G FAMASTIL OIT.,7896367700393,UN,,27-FAMASTIL,33.50
0004209,"NIVEL ALUMINIO MAGNETICO 10"" ",7896367703134,UN,,27-FAMASTIL,24.00
0004210,"NIVEL ALUMINIO MAGNETICO 18"" ",7896367700607,UN,,27-FAMASTIL,41.00
0004211,"NIVEL ALUMINIO MAGNETICO 30"" ",7896367700638,UN,,27-FAMASTIL,55.00
0004212,PAINEL LED EMB 18W FOXLUX,7898586131477,UN,,28-FOXLUX,25.00
0004213,PAINEL LED EMB 24W FOXLUX,7898586132566,UN,,28-FOXLUX,35.00
0004214,PISTOLA DE COLA QUENTE 40W ,7898105772723,UN,,28-FOXLUX,35.00
24/10/2025 - 001,,,,,,
C.INTERNO,PRODUTO,C.BARRAS,UN,REFERENCIA,MARCA,PREÇO
0004215,REFLETOR LED 150W FOXLUX ,7898708923089,UN,,28-FOXLUX,60.00
0004216,"SERROTE PODA CURVO 12"" FAMASTIL",7896367704599,UN,,27-FAMASTIL,21.00
0004217,"TALHADEIRA CHATA 10"" FAMASTIL ",7898708921719,UN,,DIVERSOS,20.00
0004218,"TALHADEIRA CHATA 12"" FAMASTIL ",7898708921696,UN,,27-FAMASTIL,25.00
0004219,TRENA FAMASTIL 5M X 19MM FXT35,7898105776523,UN,,DIVERSOS,12.00
0004220,TRENA EMB. 7.5M X 25MM FAMASTIL ,7898105772631,UN,,27-FAMASTIL,25.00
0004221,TANQUE FIBRASOL 500L DAGUA,7891341386839,UN,,DIVERSOS,277.00
0004222,TANQUE FIBRASOL 1.000L DAGUA,7891341667341,UN,,DIVERSOS,436.00
0004223,MADEIRITE VERMELHO 9MM 2.20X1.10 ,0000000004223,UN,,DIVERSOS,75.00
0004224,MANGUEIRA JARDIM 10M GARDEN ,7898738880109,UN,,DIVERSOS,30.00
0004225,MANGUEIRA JARDIM 15M GARDEN ,7898738880123,UN,,DIVERSOS,42.00
